iyear,imonth,iday,country,country_txt,success,suicide,attacktype1,attacktype1_txt,gname,gsubname,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte
2015,1,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,1,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,1,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,1,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,0,0,0,0
2015,1,7,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,1,9,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,5,0,0
2015,1,9,147,Nigeria,0,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,1,10,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,20,0,1,18,0,0
2015,1,10,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,0,0,0
2015,1,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,1,11,0,0
2015,1,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,1,10,0,0
2015,1,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,1,12,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,1,12,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,144,0,143,4,0,0
2015,1,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,107,0,0,0,0,0
2015,1,14,147,Nigeria,0,0,3,Bombing/Explosion,Boko Haram,,41,0,41,0,0,0
2015,1,14,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2015,1,18,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,48,0,0
2015,1,18,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,1,0,0
2015,1,18,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,2,0,0,0,0,0
2015,1,18,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2015,1,18,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,1,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,15,0,0,0,0,0
2015,1,24,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,25,0,0,0,0,0
2015,1,24,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,15,0,0,0,0,0
2015,1,24,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,15,0,0,0,0,0
2015,1,24,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,15,0,0,0,0,0
2015,1,24,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,15,0,0,0,0,0
2015,1,24,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,15,0,0,0,0,0
2015,1,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,1,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,33,0,28,14,0,0
2015,1,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,32,0,28,13,0,0
2015,1,25,147,Nigeria,1,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,1,26,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,1,28,37,Cameroon,1,0,9,Unknown,Boko Haram,,3,0,0,0,0,0
2015,1,28,37,Cameroon,1,0,9,Unknown,Boko Haram,,3,0,0,0,0,0
2015,1,28,37,Cameroon,1,0,9,Unknown,Boko Haram,,2,0,0,0,0,0
2015,1,28,37,Cameroon,1,0,9,Unknown,Boko Haram,,2,0,0,0,0,0
2015,1,28,37,Cameroon,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,1,29,37,Cameroon,1,0,3,Bombing/Explosion,Boko Haram,,126,0,123,12,0,0
2015,2,1,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,1,0,0
2015,2,1,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,4,0,1,2,0,0
2015,2,1,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,8,0,1,7,0,0
2015,2,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,18,10,0,0
2015,2,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,18,9,0,0
2015,2,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,17,9,0,0
2015,2,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,17,9,0,0
2015,2,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,101,0,101,0,0,0
2015,2,2,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,18,0,0
2015,2,4,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,144,0,50,0,0,0
2015,2,4,147,Nigeria,0,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,2,4,147,Nigeria,0,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,2,4,147,Nigeria,0,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,2,6,146,Niger,1,0,2,Armed Assault,Boko Haram,,57,0,55,7,0,0
2015,2,6,146,Niger,1,0,2,Armed Assault,Boko Haram,,57,0,54,6,0,0
2015,2,7,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,40,0,40,0,0,0
2015,2,8,37,Cameroon,1,0,4,Hijacking,Boko Haram,,12,0,0,0,0,0
2015,2,8,37,Cameroon,1,0,9,Unknown,Boko Haram,,11,0,11,8,0,0
2015,2,8,146,Niger,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,8,146,Niger,1,0,3,Bombing/Explosion,Boko Haram,,1,0,0,20,0,0
2015,2,8,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2015,2,9,146,Niger,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,9,146,Niger,1,0,3,Bombing/Explosion,Boko Haram,,1,0,0,5,0,0
2015,2,9,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,0,0,0
2015,2,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,14,0,13,11,0,0
2015,2,12,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,8,0,1,20,0,0
2015,2,12,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,11,0,0,0,0,0
2015,2,12,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,9,0,0,0,0,0
2015,2,12,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2015,2,13,42,Chad,1,0,2,Armed Assault,Boko Haram,,12,0,2,9,0,5
2015,2,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,13,0,13,0,0,0
2015,2,14,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,13,0,13,0,0,0
2015,2,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,12,0,0,0
2015,2,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,12,0,0,0
2015,2,15,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,11,0,1,30,0,0
2015,2,15,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2015,2,16,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,90,0,86,10,0,0
2015,2,16,146,Niger,1,0,2,Armed Assault,Boko Haram,,0,0,0,1,0,0
2015,2,16,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,17,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,13,0,2,0,0,0
2015,2,17,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,1,12,0,0
2015,2,16,146,Niger,0,1,3,Bombing/Explosion,Boko Haram,,1,0,1,1,0,0
2015,2,17,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,16,0,9,0,0,0
2015,2,18,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,13,0,0,0,0,0
2015,2,18,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,10,0,7,0,0,0
2015,2,19,146,Niger,1,0,9,Unknown,Boko Haram,,3,0,0,3,0,0
2015,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,30,0,0,0,0,0
2015,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,13,0,12,0,0,0
2015,2,20,146,Niger,1,0,9,Unknown,Boko Haram,,22,0,14,2,0,0
2015,2,22,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,6,0,1,19,0,0
2015,2,22,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2015,2,24,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,13,0,1,20,0,0
2015,2,24,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,14,0,2,0,0,0
2015,2,24,146,Niger,1,0,3,Bombing/Explosion,Boko Haram,,2,0,0,4,0,0
2015,2,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,208,0,207,9,0,0
2015,2,24,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,44,0,40,0,0,0
2015,2,25,37,Cameroon,1,0,3,Bombing/Explosion,Boko Haram,,2,0,0,0,0,0
2015,2,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,2,26,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,20,0,2,7,0,0
2015,2,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,14,0,0,0,0,0
2015,2,28,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,4,0,2,0,0,0
2015,3,1,146,Niger,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,3,1,146,Niger,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,3,1,146,Niger,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,3,2,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,74,0,73,0,0,0
2015,3,3,146,Niger,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2015,3,3,146,Niger,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2015,3,3,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,68,0,0,0,0,0
2015,3,4,146,Niger,1,0,3,Bombing/Explosion,Boko Haram,,4,0,2,1,0,0
2015,3,4,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,9,0,0,0,0,0
2015,3,5,147,Nigeria,1,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,3,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,19,0,1,18,0,0
2015,3,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,17,0,2,18,0,0
2015,3,7,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,14,0,0,20,0,0
2015,3,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,3,0,0
2015,3,8,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,5,0,0,15,0,0
2015,3,9,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,24,0,24,0,0,0
2015,3,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,15,0,0
2015,3,10,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,13,0,1,14,0,0
2015,3,10,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2015,3,14,147,Nigeria,0,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,3,15,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,3,4,0,0
2015,3,15,42,Chad,1,0,7,Facility/Infrastructure Attack,Boko Haram,,1,0,0,0,0,0
2015,3,17,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,1,0,0,2,0,0
2015,3,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,3,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,3,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,3,21,147,Nigeria,1,0,9,Unknown,Boko Haram,,22,0,21,7,0,0
2015,3,10,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,75,0,0,0,0,0
2015,3,21,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,3,22,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,7,0,0
2015,3,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2015,3,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,0,0,0
2015,3,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,2,0,0
2015,3,27,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,23,0,0,32,0,0
2015,3,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2015,3,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2015,3,28,147,Nigeria,1,0,1,Assassination,Boko Haram,,2,0,0,0,0,0
2015,3,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,25,0,0,5,0,0
2015,3,28,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,3,28,147,Nigeria,1,0,9,Unknown,Boko Haram,,2,0,0,0,0,0
2015,3,30,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,4,0,4,0,0,0
2015,3,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,3,0,0,0,0,0
2015,3,30,147,Nigeria,0,0,2,Armed Assault,Boko Haram,,3,0,3,0,0,0
2015,3,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,3,30,146,Niger,0,0,9,Unknown,Boko Haram,,47,0,47,0,0,0
2015,4,1,146,Niger,0,0,9,Unknown,Boko Haram,,47,0,47,0,0,0
2015,4,1,147,Nigeria,1,0,9,Unknown,Boko Haram,,9,0,0,16,0,0
2015,4,2,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,10,0,0,8,0,0
2015,4,3,42,Chad,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,4,3,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,0,0,0
2015,4,5,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,25,0,0,30,0,0
2015,4,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,25,0,1,0,0,0
2015,4,9,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,3,0,0
2015,4,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,0,0,0,0
2015,4,16,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,19,0,0,0,0,0
2015,4,17,37,Cameroon,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2015,4,17,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,10,0,0,0,0,0
2015,4,20,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,2,0,0,9,0,3
2015,4,19,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,7,0,0
2015,4,20,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,3,0,0
2015,4,21,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,4,23,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,4,23,147,Nigeria,1,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,4,25,146,Niger,1,0,2,Armed Assault,Boko Haram,,230,0,156,9,0,0
2015,4,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,4,0,0,0,0,0
2015,4,25,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2015,4,27,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,21,0,0,0,0,0
2015,5,3,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,1,0,0,3,0,0
2015,5,7,146,Niger,1,0,2,Armed Assault,Boko Haram,,2,0,0,2,0,0
2015,5,7,146,Niger,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,5,6,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,20,0,12,0,0,0
2015,5,8,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,5,0,0
2015,5,13,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,12,0,3,12,0,0
2015,5,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,25,0,0,30,0,0
2015,5,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,30,0,0,0,0,0
2015,5,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,8,0,0,0,0,0
2015,5,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,5,15,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,5,16,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,11,0,1,30,0,0
2015,5,16,147,Nigeria,1,0,9,Unknown,Boko Haram,,12,0,0,0,0,0
2015,5,16,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,1,0,0,13,0,0
2015,5,19,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,7,0,1,14,0,0
2015,5,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,5,19,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,5,20,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,0,0,0,0
2015,5,21,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,5,21,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,5,21,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,5,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,10,0,0,0,0,0
2015,5,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,37,0,0,0,0,0
2015,5,25,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,30,0,30,0,0,0
2015,5,27,42,Chad,1,0,2,Armed Assault,Boko Haram,,37,0,33,4,0,0
2015,5,29,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,7,0,0,12,0,0
2015,5,30,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,27,0,1,28,0,0
2015,5,30,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,20,0,0
2015,5,31,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,4,0,0
2015,5,31,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,0,0,0,0,0,0
2015,5,31,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2015,6,2,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,51,0,1,25,0,0
2015,6,2,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,5,0,0,0,0,0
2015,6,3,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,18,0,0,19,0,0
2015,6,4,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,9,0,1,3,0,0
2015,6,4,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,47,0,2,40,0,0
2015,6,4,147,Nigeria,0,1,3,Bombing/Explosion,Boko Haram,,20,0,20,0,0,0
2015,6,6,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,1,4,0,0
2015,6,6,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,2,0,0
2015,6,6,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,16,0,0,24,0,0
2015,6,8,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,15,0,0,1,0,0
2015,6,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,0,0,0
2015,6,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,6,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,6,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,6,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,6,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,0,0,0,0
2015,6,11,37,Cameroon,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,0,0,0,0,0,0
2015,6,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,42,0,40,5,0,0
2015,6,15,42,Chad,1,1,3,Bombing/Explosion,Boko Haram,,19,0,2,51,0,0
2015,6,15,42,Chad,1,1,3,Bombing/Explosion,Boko Haram,,18,0,2,50,0,0
2015,6,15,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,8,0,1,0,0,0
2015,6,15,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,3,0,1,8,0,0
2015,6,17,146,Niger,1,0,2,Armed Assault,Boko Haram,,19,0,0,2,0,0
2015,6,17,146,Niger,1,0,2,Armed Assault,Boko Haram,,19,0,0,1,0,0
2015,6,22,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,22,0,2,50,0,0
2015,6,22,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,20,0,0,0,0,0
2015,6,23,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,11,0,1,23,0,0
2015,6,23,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,22,0,0,0,0,0
2015,6,23,146,Niger,1,0,2,Armed Assault,Boko Haram,,5,0,0,4,0,0
2015,6,27,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,7,0,2,15,0,0
2015,6,27,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,2,0,0,0
2015,6,30,147,Nigeria,1,0,5,Hostage Taking (Barricade Incident),Boko Haram,,24,0,0,9,0,0
2015,6,30,147,Nigeria,1,0,5,Hostage Taking (Barricade Incident),Boko Haram,,24,0,0,8,0,0
2015,7,1,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,97,0,0,0,0,0
2015,7,2,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,8,0,1,4,0,0
2015,7,2,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,7,0,1,3,0,0
2015,7,3,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,11,0,0,0,0,0
2015,7,3,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,13,0,6,101,0,0
2015,7,3,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,31,0,0,0,0,0
2015,7,3,147,Nigeria,1,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,7,3,147,Nigeria,1,0,9,Unknown,Boko Haram,,0,0,0,0,0,0
2015,7,4,42,Chad,1,0,2,Armed Assault,Boko Haram,,13,0,0,0,0,0
2015,7,5,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,7,0,1,20,0,0
2015,7,5,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,25,0,0,34,0,0
2015,7,5,147,Nigeria,0,1,1,Assassination,Boko Haram,,26,0,0,33,0,0
2015,7,5,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,2,0,0,0
2015,7,5,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,6,0,1,0,0,0
2015,7,5,42,Chad,1,0,2,Armed Assault,Boko Haram,,13,0,0,0,0,0
2015,7,6,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,1,0,1,0,0,0
2015,7,6,42,Chad,1,0,9,Unknown,Boko Haram,,18,0,0,12,0,0
2015,7,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,26,0,1,32,0,0
2015,7,7,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,0,0,0
2015,7,7,37,Cameroon,1,0,2,Armed Assault,Boko Haram,,16,0,3,0,0,0
2015,7,9,146,Niger,1,0,2,Armed Assault,Boko Haram,,5,0,0,0,0,0
2015,7,9,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,9,0,0,0,0,0
2015,7,9,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,1,0,0
2015,7,10,147,Nigeria,1,0,6,Hostage Taking (Kidnapping),Boko Haram,,8,0,0,2,0,0
2015,7,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,11,0,0,0,0,0
2015,7,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,7,0,0,1,0,0
2015,7,10,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,10,0,0,0,0,0
2015,7,11,42,Chad,1,1,3,Bombing/Explosion,Boko Haram,,16,0,1,80,0,0
2015,7,11,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,5,0,1,3,0,0
2015,7,11,147,Nigeria,1,0,7,Facility/Infrastructure Attack,Boko Haram,,0,0,0,0,0,0
2015,7,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,0,0,0,0
2015,7,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,0,0,0,0
2015,7,11,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,0,0,0,0
2015,7,12,147,Nigeria,1,0,3,Bombing/Explosion,Boko Haram,,0,0,0,0,0,0
2015,7,12,146,Niger,1,1,3,Bombing/Explosion,Boko Haram,,4,0,3,2,0,0
2015,7,13,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,6,0,1,3,0,0
2015,7,13,37,Cameroon,1,1,3,Bombing/Explosion,Boko Haram,,7,0,1,4,0,0
2015,7,13,147,Nigeria,1,1,3,Bombing/Explosion,Boko Haram,,2,0,1,3,0,0
2015,7,13,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,25,0,0,0,0,0
2015,7,14,42,Chad,1,0,9,Unknown,Boko Haram,,6,0,0,0,0,0
2015,7,14,147,Nigeria,1,0,2,Armed Assault,Boko Haram,,12,0,0,0,0,0
